periodo,nome,variavel,valor
153,TUCURUI,volume vertido,-0.0
154,FURNAS,volume vertido,-0.0
154,TUCURUI,volume vertido,-0.0
155,FURNAS,volume vertido,-0.0
155,TUCURUI,volume vertido,-0.0
156,FURNAS,volume vertido,-0.0
156,TUCURUI,volume vertido,-0.0
157,FURNAS,volume vertido,-0.0
157,TUCURUI,volume vertido,-0.0
158,FURNAS,volume vertido,-0.0
158,TUCURUI,volume vertido,-0.0
159,FURNAS,volume vertido,-0.0
159,TUCURUI,volume vertido,-0.0
160,FURNAS,volume vertido,-0.0
160,TUCURUI,volume vertido,-0.0
161,FURNAS,volume vertido,-0.0
161,TUCURUI,volume vertido,-0.0
162,FURNAS,volume vertido,-0.0
162,TUCURUI,volume vertido,-0.0
163,FURNAS,volume vertido,-0.0
163,TUCURUI,volume vertido,-0.0
164,FURNAS,volume vertido,-0.0
164,TUCURUI,volume vertido,-0.0
165,FURNAS,volume vertido,-0.0
165,TUCURUI,volume vertido,-0.0
166,FURNAS,volume vertido,-0.0
166,TUCURUI,volume vertido,-0.0
167,FURNAS,volume vertido,-0.0
167,TUCURUI,volume vertido,-0.0
168,FURNAS,volume vertido,-0.0
168,TUCURUI,volume vertido,-0.0
0,FURNAS,volume turbinado,-
0,TUCURUI,volume turbinado,-
1,FURNAS,volume turbinado,149.35335220090863
1,TUCURUI,volume turbinado,1151.9823861719506
2,FURNAS,volume turbinado,35.456205995737776
2,TUCURUI,volume turbinado,926.9048211294162
3,FURNAS,volume turbinado,35.456205995737776
3,TUCURUI,volume turbinado,642.905976532175
4,FURNAS,volume turbinado,35.456205995737776
4,TUCURUI,volume turbinado,619.5475236556451
5,FURNAS,volume turbinado,354.56205995737776
5,TUCURUI,volume turbinado,165.98548640223606
6,FURNAS,volume turbinado,177.28102997868888
6,TUCURUI,volume turbinado,426.430772203423
7,FURNAS,volume turbinado,17.728102997868888
7,TUCURUI,volume turbinado,627.028359399172
8,FURNAS,volume turbinado,17.728102997868888
8,TUCURUI,volume turbinado,534.6085721746447
9,FURNAS,volume turbinado,17.728102997868888
9,TUCURUI,volume turbinado,507.1568282386443
10,FURNAS,volume turbinado,17.728102997868888
10,TUCURUI,volume turbinado,552.798204662912
11,FURNAS,volume turbinado,354.56205995737776
11,TUCURUI,volume turbinado,124.89497576960379
12,FURNAS,volume turbinado,354.56205995737776
12,TUCURUI,volume turbinado,158.46105872936235
13,FURNAS,volume turbinado,349.51704719259396
13,TUCURUI,volume turbinado,57.320578881757704
14,FURNAS,volume turbinado,351.7778457073535
14,TUCURUI,volume turbinado,57.320578881757704
15,FURNAS,volume turbinado,346.0500996722096
15,TUCURUI,volume turbinado,57.320578881757704
16,FURNAS,volume turbinado,354.56205995737776
16,TUCURUI,volume turbinado,64.06309231964295
17,FURNAS,volume turbinado,354.56205995737776
17,TUCURUI,volume turbinado,120.26033231136553
18,FURNAS,volume turbinado,354.56205995737776
18,TUCURUI,volume turbinado,240.40848041004236
19,FURNAS,volume turbinado,35.456205995737776
19,TUCURUI,volume turbinado,986.6218992074882
20,FURNAS,volume turbinado,354.56205995737776
20,TUCURUI,volume turbinado,545.7198569888344
21,FURNAS,volume turbinado,35.456205995737776
21,TUCURUI,volume turbinado,945.2044090920107
22,FURNAS,volume turbinado,211.70430286036196
22,TUCURUI,volume turbinado,638.7150218253001
23,FURNAS,volume turbinado,156.28273941209423
23,TUCURUI,volume turbinado,638.7150218253001
24,FURNAS,volume turbinado,177.28102997868888
24,TUCURUI,volume turbinado,537.0791100044729
25,FURNAS,volume turbinado,177.28102997868888
25,TUCURUI,volume turbinado,503.4123935169782
26,FURNAS,volume turbinado,33.32113206020556
26,TUCURUI,volume turbinado,638.7150218253001
27,FURNAS,volume turbinado,-0.0
27,TUCURUI,volume turbinado,633.3477349278616
28,FURNAS,volume turbinado,-0.0
28,TUCURUI,volume turbinado,595.4098548663338
29,FURNAS,volume turbinado,-0.0
29,TUCURUI,volume turbinado,578.3085380488185
30,FURNAS,volume turbinado,-0.0
30,TUCURUI,volume turbinado,567.697872775896
31,FURNAS,volume turbinado,177.28102997868888
31,TUCURUI,volume turbinado,278.31302490619277
32,FURNAS,volume turbinado,177.28102997868888
32,TUCURUI,volume turbinado,132.20550388765727
33,FURNAS,volume turbinado,177.28102997868888
33,TUCURUI,volume turbinado,85.41472017523562
34,FURNAS,volume turbinado,177.28102997868888
34,TUCURUI,volume turbinado,107.448103011296
35,FURNAS,volume turbinado,17.728102997868888
35,TUCURUI,volume turbinado,380.7762140955373
36,FURNAS,volume turbinado,17.728102997868888
36,TUCURUI,volume turbinado,420.9724894460538
37,FURNAS,volume turbinado,323.64179629918533
37,TUCURUI,volume turbinado,-0.0
38,FURNAS,volume turbinado,284.5314448535891
38,TUCURUI,volume turbinado,-0.0
39,FURNAS,volume turbinado,215.07281483458428
39,TUCURUI,volume turbinado,-0.0
40,FURNAS,volume turbinado,243.41724190770174
40,TUCURUI,volume turbinado,-0.0
41,FURNAS,volume turbinado,321.71229094758985
41,TUCURUI,volume turbinado,-0.0
42,FURNAS,volume turbinado,354.56205995737776
42,TUCURUI,volume turbinado,309.2495875625687
43,FURNAS,volume turbinado,354.56205995737776
43,TUCURUI,volume turbinado,490.88037951764693
44,FURNAS,volume turbinado,354.56205995737776
44,TUCURUI,volume turbinado,496.86701818432874
45,FURNAS,volume turbinado,-0.0
45,TUCURUI,volume turbinado,962.120832513664
46,FURNAS,volume turbinado,-0.0
46,TUCURUI,volume turbinado,925.8337022654811
47,FURNAS,volume turbinado,-0.0
47,TUCURUI,volume turbinado,866.9280775577282
48,FURNAS,volume turbinado,-0.0
48,TUCURUI,volume turbinado,784.6856293698341
49,FURNAS,volume turbinado,-0.0
49,TUCURUI,volume turbinado,666.8464023297064
50,FURNAS,volume turbinado,-0.0
50,TUCURUI,volume turbinado,602.8362685554764
51,FURNAS,volume turbinado,-0.0
51,TUCURUI,volume turbinado,566.1193815599904
52,FURNAS,volume turbinado,-0.0
52,TUCURUI,volume turbinado,546.836297745054
53,FURNAS,volume turbinado,-0.0
53,TUCURUI,volume turbinado,554.1400549160146
54,FURNAS,volume turbinado,24.773247905876147
54,TUCURUI,volume turbinado,569.3543266095121
55,FURNAS,volume turbinado,177.28102997868888
55,TUCURUI,volume turbinado,411.7855474424478
56,FURNAS,volume turbinado,177.28102997868888
56,TUCURUI,volume turbinado,276.33581113844264
57,FURNAS,volume turbinado,17.728102997868888
57,TUCURUI,volume turbinado,480.390486756177
58,FURNAS,volume turbinado,165.69696009999825
58,TUCURUI,volume turbinado,327.31566244100446
59,FURNAS,volume turbinado,354.56205995737776
59,TUCURUI,volume turbinado,127.80652873381702
60,FURNAS,volume turbinado,354.56205995737776
60,TUCURUI,volume turbinado,174.60663807606375
61,FURNAS,volume turbinado,354.56205995737776
61,TUCURUI,volume turbinado,60.52478173390557
62,FURNAS,volume turbinado,354.56205995737776
62,TUCURUI,volume turbinado,114.87717089888572
63,FURNAS,volume turbinado,354.56205995737776
63,TUCURUI,volume turbinado,159.23164959876934
64,FURNAS,volume turbinado,354.56205995737776
64,TUCURUI,volume turbinado,188.96851054595336
65,FURNAS,volume turbinado,354.56205995737776
65,TUCURUI,volume turbinado,275.88978349240085
66,FURNAS,volume turbinado,354.56205995737776
66,TUCURUI,volume turbinado,353.2558050481936
67,FURNAS,volume turbinado,35.456205995737776
67,TUCURUI,volume turbinado,1048.8229987307918
68,FURNAS,volume turbinado,354.56205995737776
68,TUCURUI,volume turbinado,617.9965496812379
69,FURNAS,volume turbinado,151.4968272979786
69,TUCURUI,volume turbinado,873.269220034446
70,FURNAS,volume turbinado,35.456205995737776
70,TUCURUI,volume turbinado,1002.1720878741819
71,FURNAS,volume turbinado,17.728102997868888
71,TUCURUI,volume turbinado,960.9685175310317
72,FURNAS,volume turbinado,17.728102997868888
72,TUCURUI,volume turbinado,861.354629851144
73,FURNAS,volume turbinado,17.728102997868888
73,TUCURUI,volume turbinado,854.6939296043124
74,FURNAS,volume turbinado,177.28102997868888
74,TUCURUI,volume turbinado,548.5181376430189
75,FURNAS,volume turbinado,-0.0
75,TUCURUI,volume turbinado,738.488193044349
76,FURNAS,volume turbinado,-0.0
76,TUCURUI,volume turbinado,708.024719916624
77,FURNAS,volume turbinado,-0.0
77,TUCURUI,volume turbinado,703.8979067178792
78,FURNAS,volume turbinado,-0.0
78,TUCURUI,volume turbinado,729.7353052949792
79,FURNAS,volume turbinado,17.728102997868888
79,TUCURUI,volume turbinado,727.4788798827273
80,FURNAS,volume turbinado,17.728102997868888
80,TUCURUI,volume turbinado,615.2670059801789
81,FURNAS,volume turbinado,61.887924681745346
81,TUCURUI,volume turbinado,573.2057888175771
82,FURNAS,volume turbinado,91.92355194435973
82,TUCURUI,volume turbinado,573.2057888175771
83,FURNAS,volume turbinado,354.56205995737776
83,TUCURUI,volume turbinado,282.98588394567645
84,FURNAS,volume turbinado,354.56205995737776
84,TUCURUI,volume turbinado,220.76700044591527
85,FURNAS,volume turbinado,354.56205995737776
85,TUCURUI,volume turbinado,263.44970365861786
86,FURNAS,volume turbinado,354.56205995737776
86,TUCURUI,volume turbinado,365.62550652455485
87,FURNAS,volume turbinado,354.56205995737776
87,TUCURUI,volume turbinado,432.7906895020276
88,FURNAS,volume turbinado,354.56205995737776
88,TUCURUI,volume turbinado,440.8527412605664
89,FURNAS,volume turbinado,354.56205995737776
89,TUCURUI,volume turbinado,489.11755732649203
90,FURNAS,volume turbinado,354.56205995737776
90,TUCURUI,volume turbinado,488.45042886384203
91,FURNAS,volume turbinado,17.728102997868888
91,TUCURUI,volume turbinado,1185.3664986845417
92,FURNAS,volume turbinado,17.728102997868888
92,TUCURUI,volume turbinado,1188.6399613139201
93,FURNAS,volume turbinado,-0.0
93,TUCURUI,volume turbinado,1198.6474220518853
94,FURNAS,volume turbinado,-0.0
94,TUCURUI,volume turbinado,1190.2852242344084
95,FURNAS,volume turbinado,-0.0
95,TUCURUI,volume turbinado,1130.5914990824112
96,FURNAS,volume turbinado,-0.0
96,TUCURUI,volume turbinado,1042.3655402642464
97,FURNAS,volume turbinado,177.28102997868888
97,TUCURUI,volume turbinado,660.8147281625367
98,FURNAS,volume turbinado,354.56205995737776
98,TUCURUI,volume turbinado,325.6115943728004
99,FURNAS,volume turbinado,354.56205995737776
99,TUCURUI,volume turbinado,267.29255263036987
100,FURNAS,volume turbinado,35.456205995737776
100,TUCURUI,volume turbinado,687.0913093620139
101,FURNAS,volume turbinado,35.456205995737776
101,TUCURUI,volume turbinado,683.548346686864
102,FURNAS,volume turbinado,354.56205995737776
102,TUCURUI,volume turbinado,277.38421575566537
103,FURNAS,volume turbinado,354.56205995737776
103,TUCURUI,volume turbinado,317.2270460173678
104,FURNAS,volume turbinado,35.456205995737776
104,TUCURUI,volume turbinado,722.7802197753035
105,FURNAS,volume turbinado,35.456205995737776
105,TUCURUI,volume turbinado,709.8375234518644
106,FURNAS,volume turbinado,354.56205995737776
106,TUCURUI,volume turbinado,277.20369351196535
107,FURNAS,volume turbinado,354.56205995737776
107,TUCURUI,volume turbinado,350.55113776555464
108,FURNAS,volume turbinado,354.56205995737776
108,TUCURUI,volume turbinado,277.26552189089836
109,FURNAS,volume turbinado,354.56205995737776
109,TUCURUI,volume turbinado,314.0759331889243
110,FURNAS,volume turbinado,354.56205995737776
110,TUCURUI,volume turbinado,391.2052333792023
111,FURNAS,volume turbinado,354.56205995737776
111,TUCURUI,volume turbinado,424.32580418347527
112,FURNAS,volume turbinado,354.56205995737776
112,TUCURUI,volume turbinado,426.6095301043123
113,FURNAS,volume turbinado,354.56205995737776
113,TUCURUI,volume turbinado,451.3437995897628
114,FURNAS,volume turbinado,354.56205995737776
114,TUCURUI,volume turbinado,462.3178715030743
115,FURNAS,volume turbinado,-0.0
115,TUCURUI,volume turbinado,1202.006973489835
116,FURNAS,volume turbinado,-0.0
116,TUCURUI,volume turbinado,1210.5469676844673
117,FURNAS,volume turbinado,-0.0
117,TUCURUI,volume turbinado,1197.3396294618112
118,FURNAS,volume turbinado,-0.0
118,TUCURUI,volume turbinado,1179.6894967408386
119,FURNAS,volume turbinado,-0.0
119,TUCURUI,volume turbinado,1110.3793872089238
120,FURNAS,volume turbinado,-0.0
120,TUCURUI,volume turbinado,1014.2171693153673
121,FURNAS,volume turbinado,-0.0
121,TUCURUI,volume turbinado,922.3455837467754
122,FURNAS,volume turbinado,-0.0
122,TUCURUI,volume turbinado,830.3589678261479
123,FURNAS,volume turbinado,-0.0
123,TUCURUI,volume turbinado,780.3629161739201
124,FURNAS,volume turbinado,-0.0
124,TUCURUI,volume turbinado,740.7084284393798
125,FURNAS,volume turbinado,354.56205995737776
125,TUCURUI,volume turbinado,243.08825573944102
126,FURNAS,volume turbinado,35.456205995737776
126,TUCURUI,volume turbinado,725.3076412829327
127,FURNAS,volume turbinado,35.456205995737776
127,TUCURUI,volume turbinado,775.8398640346567
128,FURNAS,volume turbinado,354.56205995737776
128,TUCURUI,volume turbinado,354.25367089560194
129,FURNAS,volume turbinado,354.56205995737776
129,TUCURUI,volume turbinado,370.0761705361472
130,FURNAS,volume turbinado,354.56205995737776
130,TUCURUI,volume turbinado,428.54005896820803
131,FURNAS,volume turbinado,354.56205995737776
131,TUCURUI,volume turbinado,401.98452743845485
132,FURNAS,volume turbinado,354.56205995737776
132,TUCURUI,volume turbinado,433.7498454952458
133,FURNAS,volume turbinado,354.56205995737776
133,TUCURUI,volume turbinado,408.92698905971594
134,FURNAS,volume turbinado,354.56205995737776
134,TUCURUI,volume turbinado,463.7583128141848
135,FURNAS,volume turbinado,354.56205995737776
135,TUCURUI,volume turbinado,511.56793885565514
136,FURNAS,volume turbinado,354.56205995737776
136,TUCURUI,volume turbinado,492.15566478889696
137,FURNAS,volume turbinado,354.56205995737776
137,TUCURUI,volume turbinado,487.30916442525546
138,FURNAS,volume turbinado,35.456205995737776
138,TUCURUI,volume turbinado,1102.654321922551
139,FURNAS,volume turbinado,35.456205995737776
139,TUCURUI,volume turbinado,1143.5482900239394
140,FURNAS,volume turbinado,-0.0
140,TUCURUI,volume turbinado,1209.8187701061836
141,FURNAS,volume turbinado,-0.0
141,TUCURUI,volume turbinado,1192.0304533353665
142,FURNAS,volume turbinado,-0.0
142,TUCURUI,volume turbinado,1179.6563206874155
143,FURNAS,volume turbinado,-0.0
143,TUCURUI,volume turbinado,1097.3698566149005
144,FURNAS,volume turbinado,-0.0
144,TUCURUI,volume turbinado,993.8190231681999
145,FURNAS,volume turbinado,-0.0
145,TUCURUI,volume turbinado,870.457047995331
146,FURNAS,volume turbinado,17.728102997868888
146,TUCURUI,volume turbinado,762.5040194700887
147,FURNAS,volume turbinado,17.728102997868888
147,TUCURUI,volume turbinado,712.9833836275599
148,FURNAS,volume turbinado,68.34034272624947
148,TUCURUI,volume turbinado,610.0547323844213
149,FURNAS,volume turbinado,73.50087372750698
149,TUCURUI,volume turbinado,610.0547323844213
150,FURNAS,volume turbinado,177.28102997868902
150,TUCURUI,volume turbinado,494.9643139931937
151,FURNAS,volume turbinado,177.28102997868888
151,TUCURUI,volume turbinado,533.6085174433176
152,FURNAS,volume turbinado,177.28102997868888
152,TUCURUI,volume turbinado,506.9645568320381
153,FURNAS,volume turbinado,177.28102997868888
153,TUCURUI,volume turbinado,489.6233318480127
154,FURNAS,volume turbinado,17.728102997868888
154,TUCURUI,volume turbinado,743.2499855386062
155,FURNAS,volume turbinado,177.28102997868888
155,TUCURUI,volume turbinado,576.8710941824207
156,FURNAS,volume turbinado,35.456205995737776
156,TUCURUI,volume turbinado,798.3725967788737
157,FURNAS,volume turbinado,354.56205995737776
157,TUCURUI,volume turbinado,333.4248745384818
158,FURNAS,volume turbinado,218.95657838933843
158,TUCURUI,volume turbinado,573.2057888175771
159,FURNAS,volume turbinado,354.56205995737776
159,TUCURUI,volume turbinado,489.9683810662993
160,FURNAS,volume turbinado,354.56205995737776
160,TUCURUI,volume turbinado,470.83725202823206
161,FURNAS,volume turbinado,354.56205995737776
161,TUCURUI,volume turbinado,471.68110856140424
162,FURNAS,volume turbinado,334.21374837195833
162,TUCURUI,volume turbinado,610.0547323844213
163,FURNAS,volume turbinado,79.23726030900069
163,TUCURUI,volume turbinado,1011.4624138331376
164,FURNAS,volume turbinado,17.728102997868888
164,TUCURUI,volume turbinado,1118.8829434581644
165,FURNAS,volume turbinado,17.728102997868888
165,TUCURUI,volume turbinado,1097.3066962700002
166,FURNAS,volume turbinado,17.728102997868888
166,TUCURUI,volume turbinado,1074.3094265571208
167,FURNAS,volume turbinado,17.728102997868888
167,TUCURUI,volume turbinado,1021.2078477308207
168,FURNAS,volume turbinado,35.456205995737776
168,TUCURUI,volume turbinado,915.7138479248482
